xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,globalkey,localkey,chord,numeral,chord_type,chord_label
76,76,294.0,1.0,294.0,1.0,2360,8,55,5,n984-1,V/III|HC,1.0,2/4,,a,i,V/III,V,M,1
76,76,295.0,0.5,295.0,0.5,2368,4,69,1,n980-1,i,2.0,2/4,,a,i,i,i,m,1
76,76,295.0,0.5,295.0,0.5,2368,4,72,1,n981-1,,,,,,,,,,0
76,76,295.5,0.5,295.5,0.5,2372,4,71,1,n982-1,,,,,,,,,,0
76,76,295.5,0.5,295.5,0.5,2372,4,74,1,n983-1,,,,,,,,,,0
77,77,296.0,0.5,296.0,0.5,2376,4,72,1,n986-1,,,,,,,,,,0
77,77,296.0,0.5,296.0,0.5,2376,4,45,5,n994-1,,,,,,,,,,0
77,77,296.0,0.5,296.0,0.5,2376,4,76,1,n987-1,,,,,,,,,,0
77,77,296.5,0.5,296.5,0.5,2380,4,57,5,n995-1,,,,,,,,,,0
77,77,296.5,0.5,296.5,0.5,2380,4,72,1,n988-1,,,,,,,,,,0
77,77,296.5,0.5,296.5,0.5,2380,4,76,1,n989-1,,,,,,,,,,0
77,77,297.0,0.5,297.0,0.5,2384,4,48,5,n996-1,i6,1.0,2/4,,a,i,i6,i,m,1
77,77,297.0,0.5,297.0,0.5,2384,4,76,1,n991-1,,,,,,,,,,0
77,77,297.0,0.0,297.0,0.0,2384,0,77,1,n990-1,,,,,,,,,,0
77,77,297.5,0.5,297.5,0.5,2388,4,60,5,n997-1,,,,,,,,,,0
77,77,297.5,0.25,297.5,0.25,2388,2,74,1,n992-1,,,,,,,,,,0
77,77,297.75,0.25,297.75,0.25,2390,2,72,1,n993-1,,,,,,,,,,0
78,78,298.0,1.0,298.0,1.0,2392,8,71,1,n998-1,,,,,,,,,,0
78,78,298.0,0.5,298.0,0.5,2392,4,68,2,n1003-1,,,,,,,,,,0
78,78,298.0,1.0,298.0,1.0,2392,8,52,5,n1005-1,V|HC,1.0,2/4,,a,i,V,V,M,1
78,78,298.5,0.5,298.5,0.5,2396,4,64,2,n1004-1,,,,,,,,,,0
78,78,299.0,0.5,299.0,0.5,2400,4,72,1,n1000-1,,,,,,,,,,0
78,78,299.0,0.5,299.0,0.5,2400,4,69,1,n999-1,i,2.0,2/4,,a,i,i,i,m,1
78,78,299.5,0.5,299.5,0.5,2404,4,74,1,n1002-1,,,,,,,,,,0
78,78,299.5,0.5,299.5,0.5,2404,4,71,1,n1001-1,,,,,,,,,,0
79,79,300.0,0.5,300.0,0.5,2408,4,45,5,n1015-1,,,,,,,,,,0
79,79,300.0,0.5,300.0,0.5,2408,4,72,1,n1007-1,,,,,,,,,,0
79,79,300.0,0.5,300.0,0.5,2408,4,76,1,n1008-1,,,,,,,,,,0
79,79,300.5,0.5,300.5,0.5,2412,4,76,1,n1010-1,,,,,,,,,,0
79,79,300.5,0.5,300.5,0.5,2412,4,72,1,n1009-1,,,,,,,,,,0
79,79,300.5,0.5,300.5,0.5,2412,4,57,5,n1016-1,,,,,,,,,,0
79,79,301.0,0.0,301.0,0.0,2416,0,77,1,n1011-1,,,,,,,,,,0
79,79,301.0,0.5,301.0,0.5,2416,4,76,1,n1012-1,,,,,,,,,,0
79,79,301.0,0.5,301.0,0.5,2416,4,48,5,n1017-1,i6,1.0,2/4,,a,i,i6,i,m,1
79,79,301.5,0.25,301.5,0.25,2420,2,74,1,n1013-1,,,,,,,,,,0
79,79,301.5,0.5,301.5,0.5,2420,4,60,5,n1018-1,,,,,,,,,,0
79,79,301.75,0.25,301.75,0.25,2422,2,72,1,n1014-1,,,,,,,,,,0
80,80,302.0,1.0,302.0,1.0,2424,8,71,1,n1020-1,,,,,,,,,,0
80,80,302.0,1.0,302.0,1.0,2424,8,68,1,n1019-1,,,,,,,,,,0
80,80,302.0,1.0,302.0,1.0,2424,8,52,5,n1025-1,V|HC},1.0,2/4,,a,i,V,V,M,1
80,80,303.0,0.5,303.0,0.5,2432,4,69,1,n1022-1,i{,7.0,2/4,,a,i,i,i,m,1
80,80,303.0,0.0,303.0,0.0,2432,0,71,1,n1021-1,,,,,,,,,,0
80,80,303.5,0.25,303.5,0.25,2436,2,68,1,n1023-1,,,,,,,,,,0
80,80,303.75,0.25,303.75,0.25,2438,2,69,1,n1024-1,,,,,,,,,,0
81,81,304.0,0.5,304.0,0.5,2440,4,72,1,n1027-1,,,,,,,,,,0
81,81,304.0,0.5,304.0,0.5,2440,4,57,5,n1033-1,,,,,,,,,,0
81,81,304.5,0.5,304.5,0.5,2444,4,60,5,n1034-1,,,,,,,,,,0
81,81,304.5,0.5,304.5,0.5,2444,4,64,5,n1035-1,,,,,,,,,,0
81,81,305.0,0.0,305.0,0.0,2448,0,74,1,n1029-1,,,,,,,,,,0
81,81,305.0,0.5,305.0,0.5,2448,4,60,5,n1036-1,,,,,,,,,,0
81,81,305.0,0.5,305.0,0.5,2448,4,72,1,n1030-1,,,,,,,,,,0
81,81,305.0,0.5,305.0,0.5,2448,4,64,5,n1037-1,,,,,,,,,,0
81,81,305.5,0.25,305.5,0.25,2452,2,71,1,n1031-1,,,,,,,,,,0
81,81,305.5,0.5,305.5,0.5,2452,4,60,5,n1038-1,,,,,,,,,,0
81,81,305.5,0.5,305.5,0.5,2452,4,64,5,n1039-1,,,,,,,,,,0
81,81,305.75,0.25,305.75,0.25,2454,2,72,1,n1032-1,,,,,,,,,,0
82,82,306.0,0.5,306.0,0.5,2456,4,57,5,n1046-1,,,,,,,,,,0
82,82,306.0,0.5,306.0,0.5,2456,4,76,1,n1040-1,,,,,,,,,,0
82,82,306.5,0.5,306.5,0.5,2460,4,64,5,n1048-1,,,,,,,,,,0
82,82,306.5,0.5,306.5,0.5,2460,4,60,5,n1047-1,,,,,,,,,,0
82,82,307.0,0.5,307.0,0.5,2464,4,60,5,n1049-1,,,,,,,,,,0
82,82,307.0,0.5,307.0,0.5,2464,4,76,1,n1043-1,,,,,,,,,,0
82,82,307.0,0.0,307.0,0.0,2464,0,77,1,n1042-1,,,,,,,,,,0
82,82,307.0,0.5,307.0,0.5,2464,4,64,5,n1050-1,,,,,,,,,,0
82,82,307.5,0.5,307.5,0.5,2468,4,64,5,n1052-1,,,,,,,,,,0
82,82,307.5,0.25,307.5,0.25,2468,2,75,1,n1044-1,,,,,,,,,,0
82,82,307.5,0.5,307.5,0.5,2468,4,60,5,n1051-1,,,,,,,,,,0
82,82,307.75,0.25,307.75,0.25,2470,2,76,1,n1045-1,,,,,,,,,,0
83,83,308.0,0.5,308.0,0.5,2472,4,81,1,n1054-1,,,,,,,,,,0
83,83,308.0,0.0,308.0,0.0,2472,0,83,1,n1053-1,,,,,,,,,,0
83,83,308.0,0.5,308.0,0.5,2472,4,57,5,n1061-1,,,,,,,,,,0
83,83,308.5,0.5,308.5,0.5,2476,4,60,5,n1062-1,,,,,,,,,,0
83,83,308.5,0.25,308.5,0.25,2476,2,80,1,n1055-1,,,,,,,,,,0
83,83,308.5,0.5,308.5,0.5,2476,4,64,5,n1063-1,,,,,,,,,,0
83,83,308.75,0.25,308.75,0.25,2478,2,81,1,n1056-1,,,,,,,,,,0
83,83,309.0,0.5,309.0,0.5,2480,4,81,1,n1058-1,,,,,,,,,,0
83,83,309.0,0.0,309.0,0.0,2480,0,83,1,n1057-1,,,,,,,,,,0
83,83,309.0,0.5,309.0,0.5,2480,4,57,5,n1064-1,,,,,,,,,,0
83,83,309.5,0.25,309.5,0.25,2484,2,80,1,n1059-1,,,,,,,,,,0
83,83,309.5,0.5,309.5,0.5,2484,4,60,5,n1065-1,,,,,,,,,,0
83,83,309.5,0.5,309.5,0.5,2484,4,64,5,n1066-1,,,,,,,,,,0
83,83,309.75,0.25,309.75,0.25,2486,2,81,1,n1060-1,,,,,,,,,,0
84,84,310.0,0.5,310.0,0.5,2488,4,53,5,n1070-1,Ger6,2.0,2/4,,a,i,Ger6,vii,Ger,1
84,84,310.0,1.0,310.0,1.0,2488,8,84,1,n1067-1,,,,,,,,,,0
84,84,310.5,0.5,310.5,0.5,2492,4,57,5,n1071-1,,,,,,,,,,0
84,84,310.5,0.5,310.5,0.5,2492,4,63,5,n1072-1,,,,,,,,,,0
84,84,311.0,0.5,311.0,0.5,2496,4,81,1,n1068-1,,,,,,,,,,0
84,84,311.0,0.5,311.0,0.5,2496,4,63,5,n1074-1,,,,,,,,,,0
84,84,311.0,0.5,311.0,0.5,2496,4,57,5,n1073-1,,,,,,,,,,0
84,84,311.5,0.5,311.5,0.5,2500,4,63,5,n1076-1,,,,,,,,,,0
84,84,311.5,0.5,311.5,0.5,2500,4,57,5,n1075-1,,,,,,,,,,0
84,84,311.5,0.5,311.5,0.5,2500,4,83,1,n1069-1,,,,,,,,,,0
85,85,312.0,0.5,312.0,0.5,2504,4,84,1,n1077-1,,,,,,,,,,0
85,85,312.0,0.5,312.0,0.5,2504,4,52,5,n1081-1,V(64),1.0,2/4,,a,i,V(64),V,M,1
85,85,312.5,0.5,312.5,0.5,2508,4,64,5,n1083-1,,,,,,,,,,0
85,85,312.5,0.5,312.5,0.5,2508,4,57,5,n1082-1,,,,,,,,,,0
85,85,312.5,0.5,312.5,0.5,2508,4,83,1,n1078-1,,,,,,,,,,0
85,85,313.0,0.5,313.0,0.5,2512,4,50,5,n1084-1,#viio43,1.0,2/4,,a,i,#viio43,#vii,o7,1
85,85,313.0,0.5,313.0,0.5,2512,4,81,1,n1079-1,,,,,,,,,,0
85,85,313.5,0.5,313.5,0.5,2516,4,53,5,n1085-1,,,,,,,,,,0
85,85,313.5,0.5,313.5,0.5,2516,4,59,5,n1086-1,,,,,,,,,,0
85,85,313.5,0.5,313.5,0.5,2516,4,80,1,n1080-1,,,,,,,,,,0
86,86,314.0,0.5,314.0,0.5,2520,4,81,1,n1087-1,,,,,,,,,,0
86,86,314.0,0.5,314.0,0.5,2520,4,48,5,n1091-1,i6,1.0,2/4,,a,i,i6,i,m,1
86,86,314.5,0.5,314.5,0.5,2524,4,57,5,n1093-1,,,,,,,,,,0
86,86,314.5,0.5,314.5,0.5,2524,4,52,5,n1092-1,,,,,,,,,,0
86,86,314.5,0.5,314.5,0.5,2524,4,76,1,n1088-1,,,,,,,,,,0
86,86,315.0,0.5,315.0,0.5,2528,4,50,5,n1094-1,iio6,1.0,2/4,,a,i,iio6,ii,o,1
86,86,315.0,0.5,315.0,0.5,2528,4,77,1,n1089-1,,,,,,,,,,0
86,86,315.5,0.5,315.5,0.5,2532,4,59,5,n1096-1,,,,,,,,,,0
86,86,315.5,0.5,315.5,0.5,2532,4,74,1,n1090-1,,,,,,,,,,0
86,86,315.5,0.5,315.5,0.5,2532,4,53,5,n1095-1,,,,,,,,,,0
87,87,316.0,0.5,316.0,0.5,2536,4,52,5,n1101-1,V(64),1.0,2/4,,a,i,V(64),V,M,1
87,87,316.0,0.5,316.0,0.5,2536,4,57,5,n1102-1,,,,,,,,,,0
87,87,316.0,1.0,316.0,1.0,2536,8,72,1,n1097-1,,,,,,,,,,0
87,87,316.5,0.5,316.5,0.5,2540,4,52,5,n1103-1,,,,,,,,,,0
87,87,316.5,0.5,316.5,0.5,2540,4,57,5,n1104-1,,,,,,,,,,0
87,87,317.0,0.5,317.0,0.5,2544,4,52,5,n1105-1,V,1.0,2/4,,a,i,V,V,M,1
87,87,317.0,0.5,317.0,0.5,2544,4,56,5,n1106-1,,,,,,,,,,0
87,87,317.0,0.75,317.0,0.75,2544,6,71,1,n1098-1,,,,,,,,,,0
87,87,317.5,0.5,317.5,0.5,2548,4,56,5,n1108-1,,,,,,,,,,0
87,87,317.5,0.5,317.5,0.5,2548,4,52,5,n1107-1,,,,,,,,,,0
87,87,317.75,0.125,317.75,0.125,2550,1,69,1,n1099-1,,,,,,,,,,0
87,87,317.875,0.125,317.875,0.125,2551,1,71,1,n1100-1,,,,,,,,,,0
88,88,318.0,1.0,318.0,1.0,2552,8,69,1,n1109-1,,,,,,,,,,0
88,88,318.0,1.0,318.0,1.0,2552,8,57,5,n1111-1,,,,,,,,,,0
88,88,318.0,1.0,318.0,1.0,2552,8,45,5,n1110-1,i|PAC},1.0,2/4,,a,i,i,i,m,1
X7,72,319.0,0.5,319.0,0.5,2560,4,76,1,n941-2,,,,,,,,,,0
X7,72,319.0,0.5,319.0,0.5,2560,4,72,1,n940-2,i.III{,2.0,2/4,,a,i,III,III,M,1
X7,72,319.5,0.5,319.5,0.5,2564,4,74,1,n942-2,,,,,,,,,,0
X7,72,319.5,0.5,319.5,0.5,2564,4,77,1,n943-2,,,,,,,,,,0
73,73,320.0,0.5,320.0,0.5,2568,4,48,5,n953-2,,,,,,,,,,0
73,73,320.0,0.5,320.0,0.5,2568,4,76,1,n945-2,,,,,,,,,,0
73,73,320.0,0.5,320.0,0.5,2568,4,79,1,n946-2,,,,,,,,,,0
73,73,320.5,0.5,320.5,0.5,2572,4,60,5,n954-2,,,,,,,,,,0
73,73,320.5,0.5,320.5,0.5,2572,4,76,1,n947-2,,,,,,,,,,0
73,73,320.5,0.5,320.5,0.5,2572,4,79,1,n948-2,,,,,,,,,,0
73,73,321.0,0.5,321.0,0.5,2576,4,52,5,n955-2,III6,1.0,2/4,,a,i,III6,III,M,1
73,73,321.0,0.5,321.0,0.5,2576,4,79,1,n950-2,,,,,,,,,,0
73,73,321.0,0.0,321.0,0.0,2576,0,81,1,n949-2,,,,,,,,,,0
73,73,321.5,0.25,321.5,0.25,2580,2,77,1,n951-2,,,,,,,,,,0
73,73,321.5,0.5,321.5,0.5,2580,4,64,5,n956-2,,,,,,,,,,0
73,73,321.75,0.25,321.75,0.25,2582,2,76,1,n952-2,,,,,,,,,,0
74,74,322.0,0.5,322.0,0.5,2584,4,71,2,n962-2,,,,,,,,,,0
74,74,322.0,1.0,322.0,1.0,2584,8,55,5,n964-2,V/III|HC,1.0,2/4,,a,i,V/III,V,M,1
74,74,322.0,1.0,322.0,1.0,2584,8,74,1,n957-2,,,,,,,,,,0
74,74,322.5,0.5,322.5,0.5,2588,4,67,2,n963-2,,,,,,,,,,0
74,74,323.0,0.5,323.0,0.5,2592,4,72,1,n958-2,III,2.0,2/4,,a,i,III,III,M,1
74,74,323.0,0.5,323.0,0.5,2592,4,76,1,n959-2,,,,,,,,,,0
74,74,323.5,0.5,323.5,0.5,2596,4,77,1,n961-2,,,,,,,,,,0
74,74,323.5,0.5,323.5,0.5,2596,4,74,1,n960-2,,,,,,,,,,0
75,75,324.0,0.5,324.0,0.5,2600,4,48,5,n974-2,,,,,,,,,,0
75,75,324.0,0.5,324.0,0.5,2600,4,79,1,n967-2,,,,,,,,,,0
75,75,324.0,0.5,324.0,0.5,2600,4,76,1,n966-2,,,,,,,,,,0
75,75,324.5,0.5,324.5,0.5,2604,4,60,5,n975-2,,,,,,,,,,0
75,75,324.5,0.5,324.5,0.5,2604,4,76,1,n968-2,,,,,,,,,,0
75,75,324.5,0.5,324.5,0.5,2604,4,79,1,n969-2,,,,,,,,,,0
75,75,325.0,0.5,325.0,0.5,2608,4,79,1,n971-2,,,,,,,,,,0
75,75,325.0,0.5,325.0,0.5,2608,4,52,5,n976-2,III6,1.0,2/4,,a,i,III6,III,M,1
75,75,325.0,0.0,325.0,0.0,2608,0,81,1,n970-2,,,,,,,,,,0
75,75,325.5,0.5,325.5,0.5,2612,4,64,5,n977-2,,,,,,,,,,0
75,75,325.5,0.25,325.5,0.25,2612,2,77,1,n972-2,,,,,,,,,,0
75,75,325.75,0.25,325.75,0.25,2614,2,76,1,n973-2,,,,,,,,,,0
76,76,326.0,1.0,326.0,1.0,2616,8,55,5,n984-2,V/III|HC,1.0,2/4,,a,i,V/III,V,M,1
76,76,326.0,1.0,326.0,1.0,2616,8,71,1,n978-2,,,,,,,,,,0
76,76,326.0,1.0,326.0,1.0,2616,8,74,1,n979-2,,,,,,,,,,0
76,76,327.0,0.5,327.0,0.5,2624,4,72,1,n981-2,,,,,,,,,,0
76,76,327.0,0.5,327.0,0.5,2624,4,69,1,n980-2,i,2.0,2/4,,a,i,i,i,m,1
76,76,327.5,0.5,327.5,0.5,2628,4,71,1,n982-2,,,,,,,,,,0
76,76,327.5,0.5,327.5,0.5,2628,4,74,1,n983-2,,,,,,,,,,0
77,77,328.0,0.5,328.0,0.5,2632,4,72,1,n986-2,,,,,,,,,,0
77,77,328.0,0.5,328.0,0.5,2632,4,76,1,n987-2,,,,,,,,,,0
77,77,328.0,0.5,328.0,0.5,2632,4,45,5,n994-2,,,,,,,,,,0
77,77,328.5,0.5,328.5,0.5,2636,4,72,1,n988-2,,,,,,,,,,0
77,77,328.5,0.5,328.5,0.5,2636,4,76,1,n989-2,,,,,,,,,,0
77,77,328.5,0.5,328.5,0.5,2636,4,57,5,n995-2,,,,,,,,,,0
77,77,329.0,0.5,329.0,0.5,2640,4,76,1,n991-2,,,,,,,,,,0
77,77,329.0,0.5,329.0,0.5,2640,4,48,5,n996-2,i6,1.0,2/4,,a,i,i6,i,m,1
77,77,329.0,0.0,329.0,0.0,2640,0,77,1,n990-2,,,,,,,,,,0
77,77,329.5,0.5,329.5,0.5,2644,4,60,5,n997-2,,,,,,,,,,0
77,77,329.5,0.25,329.5,0.25,2644,2,74,1,n992-2,,,,,,,,,,0
77,77,329.75,0.25,329.75,0.25,2646,2,72,1,n993-2,,,,,,,,,,0
78,78,330.0,1.0,330.0,1.0,2648,8,52,5,n1005-2,V|HC,1.0,2/4,,a,i,V,V,M,1
78,78,330.0,1.0,330.0,1.0,2648,8,71,1,n998-2,,,,,,,,,,0
78,78,330.0,0.5,330.0,0.5,2648,4,68,2,n1003-2,,,,,,,,,,0
78,78,330.5,0.5,330.5,0.5,2652,4,64,2,n1004-2,,,,,,,,,,0
78,78,331.0,0.5,331.0,0.5,2656,4,72,1,n1000-2,,,,,,,,,,0
78,78,331.0,0.5,331.0,0.5,2656,4,69,1,n999-2,i,2.0,2/4,,a,i,i,i,m,1
78,78,331.5,0.5,331.5,0.5,2660,4,74,1,n1002-2,,,,,,,,,,0
78,78,331.5,0.5,331.5,0.5,2660,4,71,1,n1001-2,,,,,,,,,,0
79,79,332.0,0.5,332.0,0.5,2664,4,72,1,n1007-2,,,,,,,,,,0
79,79,332.0,0.5,332.0,0.5,2664,4,76,1,n1008-2,,,,,,,,,,0
79,79,332.0,0.5,332.0,0.5,2664,4,45,5,n1015-2,,,,,,,,,,0
79,79,332.5,0.5,332.5,0.5,2668,4,76,1,n1010-2,,,,,,,,,,0
79,79,332.5,0.5,332.5,0.5,2668,4,72,1,n1009-2,,,,,,,,,,0
79,79,332.5,0.5,332.5,0.5,2668,4,57,5,n1016-2,,,,,,,,,,0
79,79,333.0,0.0,333.0,0.0,2672,0,77,1,n1011-2,,,,,,,,,,0
79,79,333.0,0.5,333.0,0.5,2672,4,48,5,n1017-2,i6,1.0,2/4,,a,i,i6,i,m,1
79,79,333.0,0.5,333.0,0.5,2672,4,76,1,n1012-2,,,,,,,,,,0
79,79,333.5,0.5,333.5,0.5,2676,4,60,5,n1018-2,,,,,,,,,,0
79,79,333.5,0.25,333.5,0.25,2676,2,74,1,n1013-2,,,,,,,,,,0
79,79,333.75,0.25,333.75,0.25,2678,2,72,1,n1014-2,,,,,,,,,,0
80,80,334.0,1.0,334.0,1.0,2680,8,71,1,n1020-2,,,,,,,,,,0
80,80,334.0,1.0,334.0,1.0,2680,8,68,1,n1019-2,,,,,,,,,,0
80,80,334.0,1.0,334.0,1.0,2680,8,52,5,n1025-2,V|HC},1.0,2/4,,a,i,V,V,M,1
80,80,335.0,0.0,335.0,0.0,2688,0,71,1,n1021-2,,,,,,,,,,0
80,80,335.0,0.5,335.0,0.5,2688,4,69,1,n1022-2,i{,7.0,2/4,,a,i,i,i,m,1
80,80,335.5,0.25,335.5,0.25,2692,2,68,1,n1023-2,,,,,,,,,,0
80,80,335.75,0.25,335.75,0.25,2694,2,69,1,n1024-2,,,,,,,,,,0
81,81,336.0,0.5,336.0,0.5,2696,4,57,5,n1033-2,,,,,,,,,,0
81,81,336.0,0.5,336.0,0.5,2696,4,72,1,n1027-2,,,,,,,,,,0
81,81,336.5,0.5,336.5,0.5,2700,4,60,5,n1034-2,,,,,,,,,,0
81,81,336.5,0.5,336.5,0.5,2700,4,64,5,n1035-2,,,,,,,,,,0
81,81,337.0,0.5,337.0,0.5,2704,4,60,5,n1036-2,,,,,,,,,,0
81,81,337.0,0.5,337.0,0.5,2704,4,64,5,n1037-2,,,,,,,,,,0
81,81,337.0,0.5,337.0,0.5,2704,4,72,1,n1030-2,,,,,,,,,,0
81,81,337.0,0.0,337.0,0.0,2704,0,74,1,n1029-2,,,,,,,,,,0
81,81,337.5,0.5,337.5,0.5,2708,4,60,5,n1038-2,,,,,,,,,,0
81,81,337.5,0.25,337.5,0.25,2708,2,71,1,n1031-2,,,,,,,,,,0
81,81,337.5,0.5,337.5,0.5,2708,4,64,5,n1039-2,,,,,,,,,,0
81,81,337.75,0.25,337.75,0.25,2710,2,72,1,n1032-2,,,,,,,,,,0
82,82,338.0,0.5,338.0,0.5,2712,4,76,1,n1040-2,,,,,,,,,,0
82,82,338.0,0.5,338.0,0.5,2712,4,57,5,n1046-2,,,,,,,,,,0
82,82,338.5,0.5,338.5,0.5,2716,4,64,5,n1048-2,,,,,,,,,,0
82,82,338.5,0.5,338.5,0.5,2716,4,60,5,n1047-2,,,,,,,,,,0
82,82,339.0,0.0,339.0,0.0,2720,0,77,1,n1042-2,,,,,,,,,,0
82,82,339.0,0.5,339.0,0.5,2720,4,64,5,n1050-2,,,,,,,,,,0
82,82,339.0,0.5,339.0,0.5,2720,4,60,5,n1049-2,,,,,,,,,,0
82,82,339.0,0.5,339.0,0.5,2720,4,76,1,n1043-2,,,,,,,,,,0
82,82,339.5,0.5,339.5,0.5,2724,4,60,5,n1051-2,,,,,,,,,,0
82,82,339.5,0.5,339.5,0.5,2724,4,64,5,n1052-2,,,,,,,,,,0
82,82,339.5,0.25,339.5,0.25,2724,2,75,1,n1044-2,,,,,,,,,,0
82,82,339.75,0.25,339.75,0.25,2726,2,76,1,n1045-2,,,,,,,,,,0
83,83,340.0,0.5,340.0,0.5,2728,4,57,5,n1061-2,,,,,,,,,,0
83,83,340.0,0.5,340.0,0.5,2728,4,81,1,n1054-2,,,,,,,,,,0
83,83,340.0,0.0,340.0,0.0,2728,0,83,1,n1053-2,,,,,,,,,,0
83,83,340.5,0.5,340.5,0.5,2732,4,60,5,n1062-2,,,,,,,,,,0
83,83,340.5,0.5,340.5,0.5,2732,4,64,5,n1063-2,,,,,,,,,,0
83,83,340.5,0.25,340.5,0.25,2732,2,80,1,n1055-2,,,,,,,,,,0
83,83,340.75,0.25,340.75,0.25,2734,2,81,1,n1056-2,,,,,,,,,,0
83,83,341.0,0.5,341.0,0.5,2736,4,57,5,n1064-2,,,,,,,,,,0
83,83,341.0,0.5,341.0,0.5,2736,4,81,1,n1058-2,,,,,,,,,,0
83,83,341.0,0.0,341.0,0.0,2736,0,83,1,n1057-2,,,,,,,,,,0
83,83,341.5,0.5,341.5,0.5,2740,4,60,5,n1065-2,,,,,,,,,,0
83,83,341.5,0.5,341.5,0.5,2740,4,64,5,n1066-2,,,,,,,,,,0
83,83,341.5,0.25,341.5,0.25,2740,2,80,1,n1059-2,,,,,,,,,,0
83,83,341.75,0.25,341.75,0.25,2742,2,81,1,n1060-2,,,,,,,,,,0
84,84,342.0,1.0,342.0,1.0,2744,8,84,1,n1067-2,,,,,,,,,,0
84,84,342.0,0.5,342.0,0.5,2744,4,53,5,n1070-2,Ger6,2.0,2/4,,a,i,Ger6,vii,Ger,1
84,84,342.5,0.5,342.5,0.5,2748,4,57,5,n1071-2,,,,,,,,,,0
84,84,342.5,0.5,342.5,0.5,2748,4,63,5,n1072-2,,,,,,,,,,0
84,84,343.0,0.5,343.0,0.5,2752,4,57,5,n1073-2,,,,,,,,,,0
84,84,343.0,0.5,343.0,0.5,2752,4,63,5,n1074-2,,,,,,,,,,0
84,84,343.0,0.5,343.0,0.5,2752,4,81,1,n1068-2,,,,,,,,,,0
84,84,343.5,0.5,343.5,0.5,2756,4,57,5,n1075-2,,,,,,,,,,0
84,84,343.5,0.5,343.5,0.5,2756,4,83,1,n1069-2,,,,,,,,,,0
84,84,343.5,0.5,343.5,0.5,2756,4,63,5,n1076-2,,,,,,,,,,0
85,85,344.0,0.5,344.0,0.5,2760,4,84,1,n1077-2,,,,,,,,,,0
85,85,344.0,0.5,344.0,0.5,2760,4,52,5,n1081-2,V(64),1.0,2/4,,a,i,V(64),V,M,1
85,85,344.5,0.5,344.5,0.5,2764,4,57,5,n1082-2,,,,,,,,,,0
85,85,344.5,0.5,344.5,0.5,2764,4,83,1,n1078-2,,,,,,,,,,0
85,85,344.5,0.5,344.5,0.5,2764,4,64,5,n1083-2,,,,,,,,,,0
85,85,345.0,0.5,345.0,0.5,2768,4,50,5,n1084-2,#viio43,1.0,2/4,,a,i,#viio43,#vii,o7,1
85,85,345.0,0.5,345.0,0.5,2768,4,81,1,n1079-2,,,,,,,,,,0
85,85,345.5,0.5,345.5,0.5,2772,4,53,5,n1085-2,,,,,,,,,,0
85,85,345.5,0.5,345.5,0.5,2772,4,59,5,n1086-2,,,,,,,,,,0
85,85,345.5,0.5,345.5,0.5,2772,4,80,1,n1080-2,,,,,,,,,,0
86,86,346.0,0.5,346.0,0.5,2776,4,81,1,n1087-2,,,,,,,,,,0
86,86,346.0,0.5,346.0,0.5,2776,4,48,5,n1091-2,i6,1.0,2/4,,a,i,i6,i,m,1
86,86,346.5,0.5,346.5,0.5,2780,4,76,1,n1088-2,,,,,,,,,,0
86,86,346.5,0.5,346.5,0.5,2780,4,57,5,n1093-2,,,,,,,,,,0
86,86,346.5,0.5,346.5,0.5,2780,4,52,5,n1092-2,,,,,,,,,,0
86,86,347.0,0.5,347.0,0.5,2784,4,77,1,n1089-2,,,,,,,,,,0
86,86,347.0,0.5,347.0,0.5,2784,4,50,5,n1094-2,iio6,1.0,2/4,,a,i,iio6,ii,o,1
86,86,347.5,0.5,347.5,0.5,2788,4,59,5,n1096-2,,,,,,,,,,0
86,86,347.5,0.5,347.5,0.5,2788,4,53,5,n1095-2,,,,,,,,,,0
86,86,347.5,0.5,347.5,0.5,2788,4,74,1,n1090-2,,,,,,,,,,0
87,87,348.0,1.0,348.0,1.0,2792,8,72,1,n1097-2,,,,,,,,,,0
87,87,348.0,0.5,348.0,0.5,2792,4,57,5,n1102-2,,,,,,,,,,0
87,87,348.0,0.5,348.0,0.5,2792,4,52,5,n1101-2,V(64),1.0,2/4,,a,i,V(64),V,M,1
87,87,348.5,0.5,348.5,0.5,2796,4,57,5,n1104-2,,,,,,,,,,0
87,87,348.5,0.5,348.5,0.5,2796,4,52,5,n1103-2,,,,,,,,,,0
87,87,349.0,0.75,349.0,0.75,2800,6,71,1,n1098-2,,,,,,,,,,0
87,87,349.0,0.5,349.0,0.5,2800,4,56,5,n1106-2,,,,,,,,,,0
87,87,349.0,0.5,349.0,0.5,2800,4,52,5,n1105-2,V,1.0,2/4,,a,i,V,V,M,1
87,87,349.5,0.5,349.5,0.5,2804,4,52,5,n1107-2,,,,,,,,,,0
87,87,349.5,0.5,349.5,0.5,2804,4,56,5,n1108-2,,,,,,,,,,0
87,87,349.75,0.125,349.75,0.125,2806,1,69,1,n1099-2,,,,,,,,,,0
87,87,349.875,0.125,349.875,0.125,2807,1,71,1,n1100-2,,,,,,,,,,0
88,88,350.0,1.0,350.0,1.0,2808,8,57,5,n1111-2,,,,,,,,,,0
88,88,350.0,1.0,350.0,1.0,2808,8,69,1,n1109-2,,,,,,,,,,0
