onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,numeral,cadence,phraseend,chord_type
273.0,0.125,273.0,0.125,13104,6,65,5,n1839-1,97,97,1.0,2/4,#viio43/ii,Bb,I,#viio43/ii,#vii,,,o7
273.0,0.25,273.0,0.25,13104,12,87,1,n1827-1,97,97,,,,,,,,,,
273.125,0.125,273.125,0.125,13110,6,68,5,n1840-1,97,97,,,,,,,,,,
273.25,0.125,273.25,0.125,13116,6,71,5,n1841-1,97,97,,,,,,,,,,
273.25,0.25,273.25,0.25,13116,12,86,1,n1828-1,97,97,,,,,,,,,,
273.375,0.125,273.375,0.125,13122,6,68,5,n1842-1,97,97,,,,,,,,,,
273.5,0.125,273.5,0.125,13128,6,65,5,n1843-1,97,97,,,,,,,,,,
273.5,0.25,273.5,0.25,13128,12,84,1,n1829-1,97,97,,,,,,,,,,
273.625,0.125,273.625,0.125,13134,6,68,5,n1844-1,97,97,,,,,,,,,,
273.75,0.125,273.75,0.125,13140,6,74,5,n1845-1,97,97,,,,,,,,,,
273.75,0.25,273.75,0.25,13140,12,83,1,n1830-1,97,97,,,,,,,,,,
273.875,0.125,273.875,0.125,13146,6,68,5,n1846-1,97,97,,,,,,,,,,
274.0,0.125,274.0,0.125,13152,6,63,5,n1855-1,98,98,1.0,2/4,ii6,Bb,I,ii6,ii,,,m
274.0,0.375,274.0,0.375,13152,18,84,1,n1847-1,98,98,,,,,,,,,,
274.125,0.125,274.125,0.125,13158,6,67,5,n1856-1,98,98,,,,,,,,,,
274.25,0.125,274.25,0.125,13164,6,72,5,n1857-1,98,98,,,,,,,,,,
274.375,0.125,274.375,0.125,13170,6,86,1,n1848-1,98,98,,,,,,,,,,
274.375,0.125,274.375,0.125,13170,6,67,5,n1858-1,98,98,,,,,,,,,,
274.5,0.125,274.5,0.125,13176,6,63,5,n1859-1,98,98,,,,,,,,,,
274.5,0.25,274.5,0.25,13176,12,87,1,n1850-1,98,98,,,,,,,,,,
274.5,0.0,274.5,0.0,13176,0,89,1,n1849-1,98,98,,,,,,,,,,
274.625,0.125,274.625,0.125,13182,6,67,5,n1860-1,98,98,,,,,,,,,,
274.75,0.125,274.75,0.125,13188,6,72,5,n1861-1,98,98,,,,,,,,,,
274.75,0.125,274.75,0.125,13188,6,86,1,n1851-1,98,98,,,,,,,,,,
274.875,0.125,274.875,0.125,13194,6,67,5,n1862-1,98,98,,,,,,,,,,
274.875,0.125,274.875,0.125,13194,6,84,1,n1852-1,98,98,,,,,,,,,,
275.0,0.5,275.0,0.5,13200,24,82,1,n1853-1,98,98,,,,,,,,,,
275.0,0.125,275.0,0.125,13200,6,65,5,n1863-1,98,98,0.5,2/4,V(64),Bb,I,V(64),V,,,M
275.125,0.125,275.125,0.125,13206,6,70,5,n1864-1,98,98,,,,,,,,,,
275.25,0.125,275.25,0.125,13212,6,74,5,n1865-1,98,98,,,,,,,,,,
275.375,0.125,275.375,0.125,13218,6,70,5,n1866-1,98,98,,,,,,,,,,
275.5,0.125,275.5,0.125,13224,6,65,5,n1867-1,98,98,0.5,2/4,V7,Bb,I,V7,V,,,Mm7
275.5,0.5,275.5,0.5,13224,24,81,1,n1854-1,98,98,,,,,,,,,,
275.625,0.125,275.625,0.125,13230,6,72,5,n1868-1,98,98,,,,,,,,,,
275.75,0.125,275.75,0.125,13236,6,75,5,n1869-1,98,98,,,,,,,,,,
275.875,0.125,275.875,0.125,13242,6,72,5,n1870-1,98,98,,,,,,,,,,
276.0,0.5,276.0,0.5,13248,24,70,5,n1888-1,99,99,,,,,,,,,,
276.0,0.5,276.0,0.5,13248,24,58,5,n1887-1,99,99,2.0,2/4,I|PAC}{,Bb,I,I,I,PAC,}{,M
276.125,0.125,276.125,0.125,13254,6,82,1,n1872-1,99,99,,,,,,,,,,
276.25,0.125,276.25,0.125,13260,6,81,1,n1873-1,99,99,,,,,,,,,,
276.375,0.125,276.375,0.125,13266,6,82,1,n1874-1,99,99,,,,,,,,,,
276.5,0.5,276.5,0.5,13272,24,53,5,n1889-1,99,99,,,,,,,,,,
276.5,0.5,276.5,0.5,13272,24,65,5,n1890-1,99,99,,,,,,,,,,
276.625,0.125,276.625,0.125,13278,6,77,1,n1876-1,99,99,,,,,,,,,,
276.75,0.125,276.75,0.125,13284,6,76,1,n1877-1,99,99,,,,,,,,,,
276.875,0.125,276.875,0.125,13290,6,77,1,n1878-1,99,99,,,,,,,,,,
277.0,0.5,277.0,0.5,13296,24,62,5,n1892-1,99,99,,,,,,,,,,
277.0,0.5,277.0,0.5,13296,24,50,5,n1891-1,99,99,,,,,,,,,,
277.125,0.125,277.125,0.125,13302,6,74,1,n1880-1,99,99,,,,,,,,,,
277.25,0.125,277.25,0.125,13308,6,73,1,n1881-1,99,99,,,,,,,,,,
277.375,0.125,277.375,0.125,13314,6,74,1,n1882-1,99,99,,,,,,,,,,
277.5,0.5,277.5,0.5,13320,24,46,5,n1893-1,99,99,,,,,,,,,,
277.5,0.5,277.5,0.5,13320,24,58,5,n1894-1,99,99,,,,,,,,,,
277.625,0.125,277.625,0.125,13326,6,70,1,n1884-1,99,99,,,,,,,,,,
277.75,0.125,277.75,0.125,13332,6,69,1,n1885-1,99,99,,,,,,,,,,
277.875,0.125,277.875,0.125,13338,6,70,1,n1886-1,99,99,,,,,,,,,,
278.0,0.5,278.0,0.5,13344,24,69,1,n1897-1,100,100,,,,,,,,,,
278.0,0.0,278.0,0.0,13344,0,65,1,n1896-1,100,100,,,,,,,,,,
278.0,0.125,278.0,0.125,13344,6,53,5,n1904-1,100,100,2.0,2/4,V7,Bb,I,V7,V,,,Mm7
278.0,0.0,278.0,0.0,13344,0,63,1,n1895-1,100,100,,,,,,,,,,
278.125,0.125,278.125,0.125,13350,6,60,5,n1905-1,100,100,,,,,,,,,,
278.25,0.125,278.25,0.125,13356,6,63,5,n1906-1,100,100,,,,,,,,,,
278.375,0.125,278.375,0.125,13362,6,60,5,n1907-1,100,100,,,,,,,,,,
278.5,0.125,278.5,0.125,13368,6,53,5,n1908-1,100,100,,,,,,,,,,
278.625,0.125,278.625,0.125,13374,6,60,5,n1909-1,100,100,,,,,,,,,,
278.75,0.25,278.75,0.25,13380,12,75,1,n1899-1,100,100,,,,,,,,,,
278.75,0.125,278.75,0.125,13380,6,63,5,n1910-1,100,100,,,,,,,,,,
278.875,0.125,278.875,0.125,13386,6,60,5,n1911-1,100,100,,,,,,,,,,
279.0,0.125,279.0,0.125,13392,6,53,5,n1912-1,100,100,,,,,,,,,,
279.0,0.25,279.0,0.25,13392,12,74,1,n1900-1,100,100,,,,,,,,,,
279.125,0.125,279.125,0.125,13398,6,60,5,n1913-1,100,100,,,,,,,,,,
279.25,0.125,279.25,0.125,13404,6,63,5,n1914-1,100,100,,,,,,,,,,
279.25,0.25,279.25,0.25,13404,12,72,1,n1901-1,100,100,,,,,,,,,,
279.375,0.125,279.375,0.125,13410,6,60,5,n1915-1,100,100,,,,,,,,,,
279.5,0.25,279.5,0.25,13416,12,70,1,n1902-1,100,100,,,,,,,,,,
279.5,0.125,279.5,0.125,13416,6,53,5,n1916-1,100,100,,,,,,,,,,
279.625,0.125,279.625,0.125,13422,6,60,5,n1917-1,100,100,,,,,,,,,,
279.75,0.125,279.75,0.125,13428,6,63,5,n1918-1,100,100,,,,,,,,,,
279.75,0.25,279.75,0.25,13428,12,69,1,n1903-1,100,100,,,,,,,,,,
279.875,0.125,279.875,0.125,13434,6,60,5,n1919-1,100,100,,,,,,,,,,
280.0,0.125,280.0,0.125,13440,6,53,5,n1928-1,101,101,1.0,2/4,V(64),Bb,I,V(64),V,,,M
280.0,0.25,280.0,0.25,13440,12,72,1,n1920-1,101,101,,,,,,,,,,
280.125,0.125,280.125,0.125,13446,6,58,5,n1929-1,101,101,,,,,,,,,,
280.25,0.125,280.25,0.125,13452,6,62,5,n1930-1,101,101,,,,,,,,,,
280.25,0.25,280.25,0.25,13452,12,70,1,n1921-1,101,101,,,,,,,,,,
280.375,0.125,280.375,0.125,13458,6,58,5,n1931-1,101,101,,,,,,,,,,
280.5,0.125,280.5,0.125,13464,6,53,5,n1932-1,101,101,,,,,,,,,,
280.625,0.125,280.625,0.125,13470,6,58,5,n1933-1,101,101,,,,,,,,,,
280.75,0.125,280.75,0.125,13476,6,62,5,n1934-1,101,101,,,,,,,,,,
280.75,0.25,280.75,0.25,13476,12,77,1,n1923-1,101,101,,,,,,,,,,
280.875,0.125,280.875,0.125,13482,6,58,5,n1935-1,101,101,,,,,,,,,,
281.0,0.125,281.0,0.125,13488,6,53,5,n1936-1,101,101,1.0,2/4,#viio43/ii,Bb,I,#viio43/ii,#vii,,,o7
281.0,0.25,281.0,0.25,13488,12,75,1,n1924-1,101,101,,,,,,,,,,
281.125,0.125,281.125,0.125,13494,6,56,5,n1937-1,101,101,,,,,,,,,,
281.25,0.125,281.25,0.125,13500,6,59,5,n1938-1,101,101,,,,,,,,,,
281.25,0.25,281.25,0.25,13500,12,74,1,n1925-1,101,101,,,,,,,,,,
281.375,0.125,281.375,0.125,13506,6,56,5,n1939-1,101,101,,,,,,,,,,
281.5,0.25,281.5,0.25,13512,12,72,1,n1926-1,101,101,,,,,,,,,,
281.5,0.125,281.5,0.125,13512,6,53,5,n1940-1,101,101,,,,,,,,,,
281.625,0.125,281.625,0.125,13518,6,56,5,n1941-1,101,101,,,,,,,,,,
281.75,0.125,281.75,0.125,13524,6,62,5,n1942-1,101,101,,,,,,,,,,
281.75,0.25,281.75,0.25,13524,12,71,1,n1927-1,101,101,,,,,,,,,,
281.875,0.125,281.875,0.125,13530,6,56,5,n1943-1,101,101,,,,,,,,,,
282.0,0.125,282.0,0.125,13536,6,51,5,n1953-1,102,102,1.0,2/4,ii6,Bb,I,ii6,ii,,,m
282.0,0.375,282.0,0.375,13536,18,72,1,n1944-1,102,102,,,,,,,,,,
282.125,0.125,282.125,0.125,13542,6,55,5,n1954-1,102,102,,,,,,,,,,
282.25,0.125,282.25,0.125,13548,6,60,5,n1955-1,102,102,,,,,,,,,,
282.375,0.125,282.375,0.125,13554,6,74,1,n1945-1,102,102,,,,,,,,,,
282.375,0.125,282.375,0.125,13554,6,55,5,n1956-1,102,102,,,,,,,,,,
282.5,0.125,282.5,0.125,13560,6,51,5,n1957-1,102,102,,,,,,,,,,
282.5,0.0,282.5,0.0,13560,0,74,1,n1946-1,102,102,,,,,,,,,,
282.5,0.25,282.5,0.25,13560,12,75,1,n1947-1,102,102,,,,,,,,,,
282.625,0.125,282.625,0.125,13566,6,55,5,n1958-1,102,102,,,,,,,,,,
282.75,0.125,282.75,0.125,13572,6,60,5,n1959-1,102,102,,,,,,,,,,
282.75,0.125,282.75,0.125,13572,6,77,1,n1948-1,102,102,,,,,,,,,,
282.875,0.125,282.875,0.125,13578,6,55,5,n1960-1,102,102,,,,,,,,,,
282.875,0.125,282.875,0.125,13578,6,79,1,n1949-1,102,102,,,,,,,,,,
283.0,0.0,283.0,0.0,13584,0,79,1,n1950-1,102,102,,,,,,,,,,
283.0,0.125,283.0,0.125,13584,6,53,5,n1961-1,102,102,0.5,2/4,V(64),Bb,I,V(64),V,,,M
283.0,0.5,283.0,0.5,13584,24,70,1,n1951-1,102,102,,,,,,,,,,
283.125,0.125,283.125,0.125,13590,6,58,5,n1962-1,102,102,,,,,,,,,,
283.25,0.125,283.25,0.125,13596,6,62,5,n1963-1,102,102,,,,,,,,,,
283.375,0.125,283.375,0.125,13602,6,58,5,n1964-1,102,102,,,,,,,,,,
283.5,0.125,283.5,0.125,13608,6,53,5,n1965-1,102,102,0.5,2/4,V7,Bb,I,V7,V,,,Mm7
283.5,0.5,283.5,0.5,13608,24,72,1,n1952-1,102,102,,,,,,,,,,
283.625,0.125,283.625,0.125,13614,6,57,5,n1966-1,102,102,,,,,,,,,,
283.75,0.125,283.75,0.125,13620,6,60,5,n1967-1,102,102,,,,,,,,,,
283.875,0.125,283.875,0.125,13626,6,57,5,n1968-1,102,102,,,,,,,,,,
284.0,0.5,284.0,0.5,13632,24,58,5,n1978-1,103,103,1.0,2/4,I|EC}{,Bb,I,I,I,EC,}{,M
284.0,0.5,284.0,0.5,13632,24,62,5,n1979-1,103,103,,,,,,,,,,
284.25,0.125,284.25,0.125,13644,6,89,1,n1970-1,103,103,,,,,,,,,,
284.375,0.125,284.375,0.125,13650,6,86,1,n1971-1,103,103,,,,,,,,,,
284.5,0.125,284.5,0.125,13656,6,82,1,n1972-1,103,103,,,,,,,,,,
284.625,0.125,284.625,0.125,13662,6,77,1,n1973-1,103,103,,,,,,,,,,
284.75,0.125,284.75,0.125,13668,6,74,1,n1974-1,103,103,,,,,,,,,,
284.875,0.125,284.875,0.125,13674,6,70,1,n1975-1,103,103,,,,,,,,,,
285.0,1.25,285.0,1.25,13680,60,68,1,n1977-1,103,103,,,,,,,,,,
285.0,1.25,285.0,1.25,13680,60,65,1,n1976-1,103,103,1.0,2/4,V7/IV,Bb,I,V7/IV,V,,,Mm7
285.25,0.25,285.25,0.25,13692,12,46,5,n1982-1,103,103,,,,,,,,,,
285.25,0.25,285.25,0.25,13692,12,58,5,n1983-1,103,103,,,,,,,,,,
285.5,0.25,285.5,0.25,13704,12,50,5,n1984-1,103,103,,,,,,,,,,
285.5,0.25,285.5,0.25,13704,12,62,5,n1985-1,103,103,,,,,,,,,,
285.75,0.25,285.75,0.25,13716,12,46,5,n1986-1,103,103,,,,,,,,,,
285.75,0.25,285.75,0.25,13716,12,58,5,n1987-1,103,103,,,,,,,,,,
286.0,0.5,286.0,0.5,13728,24,63,5,n2001-1,104,104,,,,,,,,,,
286.0,0.5,286.0,0.5,13728,24,51,5,n2000-1,104,104,0.5,2/4,IV,Bb,I,IV,IV,,,M
286.25,0.25,286.25,0.25,13740,12,67,1,n1990-1,104,104,,,,,,,,,,
286.5,0.5,286.5,0.5,13752,24,60,5,n2002-1,104,104,0.5,2/4,ii,Bb,I,ii,ii,,,m
286.75,0.25,286.75,0.25,13764,12,75,1,n1992-1,104,104,,,,,,,,,,
286.75,0.25,286.75,0.25,13764,12,79,1,n1993-1,104,104,,,,,,,,,,
287.0,0.5,287.0,0.5,13776,24,65,5,n2003-1,104,104,0.5,2/4,V(64),Bb,I,V(64),V,,,M
287.25,0.25,287.25,0.25,13788,12,74,1,n1995-1,104,104,,,,,,,,,,
287.25,0.25,287.25,0.25,13788,12,77,1,n1996-1,104,104,,,,,,,,,,
287.5,0.5,287.5,0.5,13800,24,53,5,n2004-1,104,104,0.5,2/4,V7,Bb,I,V7,V,,,Mm7
287.75,0.25,287.75,0.25,13812,12,63,1,n1998-1,104,104,,,,,,,,,,
287.75,0.25,287.75,0.25,13812,12,69,1,n1999-1,104,104,,,,,,,,,,
288.0,0.5,288.0,0.5,13824,24,62,5,n2015-1,105,105,,,,,,,,,,
288.0,0.5,288.0,0.5,13824,24,58,5,n2014-1,105,105,1.0,2/4,I|EC}{,Bb,I,I,I,EC,}{,M
288.25,0.125,288.25,0.125,13836,6,77,1,n2006-1,105,105,,,,,,,,,,
288.375,0.125,288.375,0.125,13842,6,74,1,n2007-1,105,105,,,,,,,,,,
288.5,0.125,288.5,0.125,13848,6,70,1,n2008-1,105,105,,,,,,,,,,
288.625,0.125,288.625,0.125,13854,6,65,1,n2009-1,105,105,,,,,,,,,,
288.75,0.125,288.75,0.125,13860,6,62,1,n2010-1,105,105,,,,,,,,,,
288.875,0.125,288.875,0.125,13866,6,58,1,n2011-1,105,105,,,,,,,,,,
289.0,1.25,289.0,1.25,13872,60,56,1,n2013-1,105,105,,,,,,,,,,
289.0,1.25,289.0,1.25,13872,60,53,1,n2012-1,105,105,1.0,2/4,V7/IV,Bb,I,V7/IV,V,,,Mm7
289.25,0.25,289.25,0.25,13884,12,46,5,n2019-1,105,105,,,,,,,,,,
289.25,0.25,289.25,0.25,13884,12,34,5,n2018-1,105,105,,,,,,,,,,
289.5,0.25,289.5,0.25,13896,12,38,5,n2020-1,105,105,,,,,,,,,,
289.5,0.25,289.5,0.25,13896,12,50,5,n2021-1,105,105,,,,,,,,,,
289.75,0.25,289.75,0.25,13908,12,34,5,n2022-1,105,105,,,,,,,,,,
289.75,0.25,289.75,0.25,13908,12,46,5,n2023-1,105,105,,,,,,,,,,
290.0,0.5,290.0,0.5,13920,24,39,5,n2036-1,106,106,0.5,2/4,IV,Bb,I,IV,IV,,,M
290.0,0.5,290.0,0.5,13920,24,51,5,n2037-1,106,106,,,,,,,,,,
290.25,0.25,290.25,0.25,13932,12,55,1,n2026-1,106,106,,,,,,,,,,
290.5,0.5,290.5,0.5,13944,24,48,5,n2038-1,106,106,0.5,2/4,ii,Bb,I,ii,ii,,,m
290.75,0.25,290.75,0.25,13956,12,67,1,n2029-1,106,106,,,,,,,,,,
290.75,0.25,290.75,0.25,13956,12,63,1,n2028-1,106,106,,,,,,,,,,
291.0,0.5,291.0,0.5,13968,24,53,5,n2039-1,106,106,0.5,2/4,V(64),Bb,I,V(64),V,,,M
291.25,0.25,291.25,0.25,13980,12,62,1,n2031-1,106,106,,,,,,,,,,
291.25,0.25,291.25,0.25,13980,12,65,1,n2032-1,106,106,,,,,,,,,,
291.5,0.5,291.5,0.5,13992,24,41,5,n2040-1,106,106,0.5,2/4,V7,Bb,I,V7,V,,,Mm7
291.75,0.25,291.75,0.25,14004,12,63,1,n2034-1,106,106,,,,,,,,,,
291.75,0.25,291.75,0.25,14004,12,69,1,n2035-1,106,106,,,,,,,,,,
292.0,0.5,292.0,0.5,14016,24,62,1,n2041-1,107,107,,,,,,,,,,
292.0,0.125,292.0,0.125,14016,6,46,5,n2053-1,107,107,1.0,2/4,I[I|PAC},Bb,I,I,I,PAC,},M
292.0,0.5,292.0,0.5,14016,24,70,1,n2042-1,107,107,,,,,,,,,,
292.125,0.125,292.125,0.125,14022,6,58,5,n2054-1,107,107,,,,,,,,,,
292.25,0.125,292.25,0.125,14028,6,57,5,n2055-1,107,107,,,,,,,,,,
292.375,0.125,292.375,0.125,14034,6,58,5,n2056-1,107,107,,,,,,,,,,
292.5,0.125,292.5,0.125,14040,6,46,5,n2057-1,107,107,,,,,,,,,,
292.625,0.125,292.625,0.125,14046,6,58,5,n2058-1,107,107,,,,,,,,,,
292.75,0.125,292.75,0.125,14052,6,57,5,n2059-1,107,107,,,,,,,,,,
292.75,0.25,292.75,0.25,14052,12,70,1,n2044-1,107,107,,,,,,,,,,
292.75,0.25,292.75,0.25,14052,12,74,1,n2045-1,107,107,,,,,,,,,,
292.875,0.125,292.875,0.125,14058,6,58,5,n2060-1,107,107,,,,,,,,,,
293.0,0.25,293.0,0.25,14064,12,72,1,n2047-1,107,107,,,,,,,,,,
293.0,0.25,293.0,0.25,14064,12,69,1,n2046-1,107,107,,,,,,,,,,
293.0,0.125,293.0,0.125,14064,6,46,5,n2061-1,107,107,1.0,2/4,viio,Bb,I,viio,vii,,,o
293.125,0.125,293.125,0.125,14070,6,58,5,n2062-1,107,107,,,,,,,,,,
293.25,0.125,293.25,0.125,14076,6,57,5,n2063-1,107,107,,,,,,,,,,
293.25,0.25,293.25,0.25,14076,12,69,1,n2048-1,107,107,,,,,,,,,,
293.25,0.25,293.25,0.25,14076,12,72,1,n2049-1,107,107,,,,,,,,,,
293.375,0.125,293.375,0.125,14082,6,58,5,n2064-1,107,107,,,,,,,,,,
293.5,0.125,293.5,0.125,14088,6,46,5,n2065-1,107,107,,,,,,,,,,
293.625,0.125,293.625,0.125,14094,6,58,5,n2066-1,107,107,,,,,,,,,,
293.75,0.25,293.75,0.25,14100,12,75,1,n2052-1,107,107,,,,,,,,,,
293.75,0.125,293.75,0.125,14100,6,57,5,n2067-1,107,107,,,,,,,,,,
293.75,0.25,293.75,0.25,14100,12,72,1,n2051-1,107,107,,,,,,,,,,
293.875,0.125,293.875,0.125,14106,6,58,5,n2068-1,107,107,,,,,,,,,,
294.0,0.125,294.0,0.125,14112,6,46,5,n2085-1,108,108,0.75,2/4,I,Bb,I,I,I,,,M
294.0,0.25,294.0,0.25,14112,12,70,1,n2069-1,108,108,,,,,,,,,,
294.0,0.25,294.0,0.25,14112,12,74,1,n2070-1,108,108,,,,,,,,,,
294.125,0.125,294.125,0.125,14118,6,58,5,n2086-1,108,108,,,,,,,,,,
294.25,0.25,294.25,0.25,14124,12,70,1,n2071-1,108,108,,,,,,,,,,
294.25,0.25,294.25,0.25,14124,12,74,1,n2072-1,108,108,,,,,,,,,,
294.25,0.125,294.25,0.125,14124,6,57,5,n2087-1,108,108,,,,,,,,,,
294.375,0.125,294.375,0.125,14130,6,58,5,n2088-1,108,108,,,,,,,,,,
294.5,0.125,294.5,0.125,14136,6,46,5,n2089-1,108,108,,,,,,,,,,
294.625,0.125,294.625,0.125,14142,6,58,5,n2090-1,108,108,,,,,,,,,,
294.75,0.125,294.75,0.125,14148,6,57,5,n2091-1,108,108,0.25,2/4,viio/IV,Bb,I,viio/IV,vii,,,o
294.75,0.25,294.75,0.25,14148,12,74,1,n2074-1,108,108,,,,,,,,,,
294.75,0.25,294.75,0.25,14148,12,77,1,n2075-1,108,108,,,,,,,,,,
294.75,0.25,294.75,0.25,14148,12,80,1,n2076-1,108,108,,,,,,,,,,
294.875,0.125,294.875,0.125,14154,6,58,5,n2092-1,108,108,,,,,,,,,,
295.0,0.25,295.0,0.25,14160,12,79,1,n2078-1,108,108,,,,,,,,,,
295.0,0.25,295.0,0.25,14160,12,75,1,n2077-1,108,108,,,,,,,,,,
295.0,0.125,295.0,0.125,14160,6,46,5,n2093-1,108,108,0.75,2/4,IV,Bb,I,IV,IV,,,M
295.125,0.125,295.125,0.125,14166,6,58,5,n2094-1,108,108,,,,,,,,,,
295.25,0.125,295.25,0.125,14172,6,57,5,n2095-1,108,108,,,,,,,,,,
295.25,0.25,295.25,0.25,14172,12,75,1,n2079-1,108,108,,,,,,,,,,
295.25,0.25,295.25,0.25,14172,12,79,1,n2080-1,108,108,,,,,,,,,,
295.375,0.125,295.375,0.125,14178,6,58,5,n2096-1,108,108,,,,,,,,,,
295.5,0.125,295.5,0.125,14184,6,46,5,n2097-1,108,108,,,,,,,,,,
295.625,0.125,295.625,0.125,14190,6,58,5,n2098-1,108,108,,,,,,,,,,
295.75,0.125,295.75,0.125,14196,6,57,5,n2099-1,108,108,1.25,2/4,viio6,Bb,I,viio6,vii,,,o
295.75,0.25,295.75,0.25,14196,12,72,1,n2082-1,108,108,,,,,,,,,,
295.75,0.25,295.75,0.25,14196,12,75,1,n2083-1,108,108,,,,,,,,,,
295.75,0.25,295.75,0.25,14196,12,81,1,n2084-1,108,108,,,,,,,,,,
295.875,0.125,295.875,0.125,14202,6,58,5,n2100-1,108,108,,,,,,,,,,
296.0,1.0,296.0,1.0,14208,48,72,1,n2101-1,109,109,,,,,,,,,,
296.0,1.0,296.0,1.0,14208,48,75,1,n2102-1,109,109,,,,,,,,,,
296.0,1.5,296.0,1.5,14208,72,46,5,n2107-1,109,109,,,,,,,,,,
296.0,1.5,296.0,1.5,14208,72,58,5,n2108-1,109,109,,,,,,,,,,
296.0,1.0,296.0,1.0,14208,48,81,1,n2103-1,109,109,,,,,,,,,,
297.0,0.5,297.0,0.5,14256,24,74,1,n2104-1,109,109,1.0,2/4,I],Bb,I,I,I,,,M
297.0,0.5,297.0,0.5,14256,24,82,1,n2105-1,109,109,,,,,,,,,,
