onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,volta,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
365.75,0.25,365.75,0.25,2934,2,76,1,n1215-1,95,95,,,,,,,,,,,,
366.0,1.0,366.0,1.0,2936,8,69,1,n1226-1,96,96,,,,,,,,,,,,
366.0,1.0,366.0,1.0,2936,8,45,5,n1228-1,96,96,1.0,2/4,1.0,I|PAC},a,I,I,,I,PAC,},M
366.0,1.0,366.0,1.0,2936,8,81,1,n1227-1,96,96,,,,,,,,,,,,
367.0,0.25,367.0,0.25,2944,2,69,1,n1112-2,X8,88,5.0,2/4,,I.I{,a,I,I,,I,,{,M
367.25,0.25,367.25,0.25,2946,2,81,1,n1113-2,X8,88,,,,,,,,,,,,
367.5,0.25,367.5,0.25,2948,2,71,1,n1114-2,X8,88,,,,,,,,,,,,
367.75,0.25,367.75,0.25,2950,2,83,1,n1115-2,X8,88,,,,,,,,,,,,
368.0,0.0,368.0,0.0,2952,0,45,5,n1124-2,89,89,,,,,,,,,,,,
368.0,0.5,368.0,0.5,2952,4,57,5,n1127-2,89,89,,,,,,,,,,,,
368.0,0.0,368.0,0.0,2952,0,49,5,n1125-2,89,89,,,,,,,,,,,,
368.0,0.25,368.0,0.25,2952,2,73,1,n1117-2,89,89,,,,,,,,,,,,
368.0,0.0,368.0,0.0,2952,0,52,5,n1126-2,89,89,,,,,,,,,,,,
368.25,0.25,368.25,0.25,2954,2,85,1,n1118-2,89,89,,,,,,,,,,,,
368.5,0.5,368.5,0.5,2956,4,57,5,n1128-2,89,89,,,,,,,,,,,,
369.0,0.5,369.0,0.5,2960,4,57,5,n1129-2,89,89,,,,,,,,,,,,
369.0,0.25,369.0,0.25,2960,2,69,1,n1120-2,89,89,,,,,,,,,,,,
369.25,0.25,369.25,0.25,2962,2,81,1,n1121-2,89,89,,,,,,,,,,,,
369.5,0.25,369.5,0.25,2964,2,71,1,n1122-2,89,89,,,,,,,,,,,,
369.5,0.5,369.5,0.5,2964,4,57,5,n1130-2,89,89,,,,,,,,,,,,
369.75,0.25,369.75,0.25,2966,2,83,1,n1123-2,89,89,,,,,,,,,,,,
370.0,0.0,370.0,0.0,2968,0,52,5,n1141-2,90,90,,,,,,,,,,,,
370.0,0.5,370.0,0.5,2968,4,57,5,n1142-2,90,90,,,,,,,,,,,,
370.0,0.0,370.0,0.0,2968,0,45,5,n1139-2,90,90,,,,,,,,,,,,
370.0,0.0,370.0,0.0,2968,0,49,5,n1140-2,90,90,,,,,,,,,,,,
370.0,0.25,370.0,0.25,2968,2,73,1,n1131-2,90,90,,,,,,,,,,,,
370.25,0.25,370.25,0.25,2970,2,85,1,n1132-2,90,90,,,,,,,,,,,,
370.5,0.5,370.5,0.5,2972,4,57,5,n1143-2,90,90,,,,,,,,,,,,
370.5,0.25,370.5,0.25,2972,2,71,1,n1133-2,90,90,,,,,,,,,,,,
370.75,0.25,370.75,0.25,2974,2,83,1,n1134-2,90,90,,,,,,,,,,,,
371.0,0.5,371.0,0.5,2976,4,57,5,n1144-2,90,90,,,,,,,,,,,,
371.0,0.25,371.0,0.25,2976,2,69,1,n1135-2,90,90,,,,,,,,,,,,
371.25,0.25,371.25,0.25,2978,2,81,1,n1136-2,90,90,,,,,,,,,,,,
371.5,0.5,371.5,0.5,2980,4,57,5,n1145-2,90,90,,,,,,,,,,,,
371.5,0.25,371.5,0.25,2980,2,68,1,n1137-2,90,90,,,,,,,,,,,,
371.75,0.25,371.75,0.25,2982,2,80,1,n1138-2,90,90,,,,,,,,,,,,
372.0,0.25,372.0,0.25,2984,2,66,1,n1146-2,91,91,,,,,,,,,,,,
372.0,0.5,372.0,0.5,2984,4,50,5,n1157-2,91,91,,,,,,,,,,,,
372.0,0.0,372.0,0.0,2984,0,38,5,n1154-2,91,91,1.0,2/4,,IV,a,I,IV,,IV,,,M
372.0,0.0,372.0,0.0,2984,0,45,5,n1156-2,91,91,,,,,,,,,,,,
372.0,0.0,372.0,0.0,2984,0,42,5,n1155-2,91,91,,,,,,,,,,,,
372.25,0.25,372.25,0.25,2986,2,78,1,n1147-2,91,91,,,,,,,,,,,,
372.5,0.25,372.5,0.25,2988,2,68,1,n1148-2,91,91,,,,,,,,,,,,
372.5,0.5,372.5,0.5,2988,4,50,5,n1158-2,91,91,,,,,,,,,,,,
372.75,0.25,372.75,0.25,2990,2,80,1,n1149-2,91,91,,,,,,,,,,,,
373.0,0.25,373.0,0.25,2992,2,69,1,n1150-2,91,91,,,,,,,,,,,,
373.0,0.0,373.0,0.0,2992,0,42,5,n1160-2,91,91,,,,,,,,,,,,
373.0,0.0,373.0,0.0,2992,0,39,5,n1159-2,91,91,1.0,2/4,,V65/V,a,I,V65/V,,V,,,Mm7
373.0,0.5,373.0,0.5,2992,4,51,5,n1162-2,91,91,,,,,,,,,,,,
373.0,0.0,373.0,0.0,2992,0,45,5,n1161-2,91,91,,,,,,,,,,,,
373.25,0.25,373.25,0.25,2994,2,81,1,n1151-2,91,91,,,,,,,,,,,,
373.5,0.25,373.5,0.25,2996,2,71,1,n1152-2,91,91,,,,,,,,,,,,
373.5,0.5,373.5,0.5,2996,4,51,5,n1163-2,91,91,,,,,,,,,,,,
373.75,0.25,373.75,0.25,2998,2,83,1,n1153-2,91,91,,,,,,,,,,,,
374.0,0.5,374.0,0.5,3000,4,52,5,n1175-2,92,92,,,,,,,,,,,,
374.0,0.0,374.0,0.0,3000,0,47,5,n1174-2,92,92,,,,,,,,,,,,
374.0,0.0,374.0,0.0,3000,0,44,5,n1173-2,92,92,,,,,,,,,,,,
374.0,0.0,374.0,0.0,3000,0,40,5,n1172-2,92,92,2.0,2/4,,V|HC,a,I,V,,V,HC,,M
374.0,0.25,374.0,0.25,3000,2,68,1,n1164-2,92,92,,,,,,,,,,,,
374.25,0.25,374.25,0.25,3002,2,80,1,n1165-2,92,92,,,,,,,,,,,,
374.5,0.5,374.5,0.5,3004,4,52,5,n1176-2,92,92,,,,,,,,,,,,
374.5,0.25,374.5,0.25,3004,2,64,1,n1166-2,92,92,,,,,,,,,,,,
374.75,0.25,374.75,0.25,3006,2,76,1,n1167-2,92,92,,,,,,,,,,,,
375.0,0.5,375.0,0.5,3008,4,52,5,n1177-2,92,92,,,,,,,,,,,,
375.0,0.25,375.0,0.25,3008,2,69,1,n1168-2,92,92,,,,,,,,,,,,
375.25,0.25,375.25,0.25,3010,2,81,1,n1169-2,92,92,,,,,,,,,,,,
375.5,0.5,375.5,0.5,3012,4,52,5,n1178-2,92,92,,,,,,,,,,,,
375.5,0.25,375.5,0.25,3012,2,71,1,n1170-2,92,92,,,,,,,,,,,,
375.75,0.25,375.75,0.25,3014,2,83,1,n1171-2,92,92,,,,,,,,,,,,
376.0,0.0,376.0,0.0,3016,0,49,5,n1187-2,93,93,,,,,,,,,,,,
376.0,0.0,376.0,0.0,3016,0,45,5,n1186-2,93,93,4.0,2/4,,I,a,I,I,,I,,,M
376.0,0.0,376.0,0.0,3016,0,52,5,n1188-2,93,93,,,,,,,,,,,,
376.0,0.5,376.0,0.5,3016,4,57,5,n1189-2,93,93,,,,,,,,,,,,
376.0,0.25,376.0,0.25,3016,2,73,1,n1179-2,93,93,,,,,,,,,,,,
376.25,0.25,376.25,0.25,3018,2,85,1,n1180-2,93,93,,,,,,,,,,,,
376.5,0.5,376.5,0.5,3020,4,57,5,n1190-2,93,93,,,,,,,,,,,,
377.0,0.25,377.0,0.25,3024,2,69,1,n1182-2,93,93,,,,,,,,,,,,
377.0,0.5,377.0,0.5,3024,4,57,5,n1191-2,93,93,,,,,,,,,,,,
377.25,0.25,377.25,0.25,3026,2,81,1,n1183-2,93,93,,,,,,,,,,,,
377.5,0.25,377.5,0.25,3028,2,71,1,n1184-2,93,93,,,,,,,,,,,,
377.5,0.5,377.5,0.5,3028,4,57,5,n1192-2,93,93,,,,,,,,,,,,
377.75,0.25,377.75,0.25,3030,2,83,1,n1185-2,93,93,,,,,,,,,,,,
378.0,0.0,378.0,0.0,3032,0,49,5,n1202-2,94,94,,,,,,,,,,,,
378.0,0.0,378.0,0.0,3032,0,52,5,n1203-2,94,94,,,,,,,,,,,,
378.0,0.0,378.0,0.0,3032,0,45,5,n1201-2,94,94,,,,,,,,,,,,
378.0,0.25,378.0,0.25,3032,2,73,1,n1193-2,94,94,,,,,,,,,,,,
378.0,0.5,378.0,0.5,3032,4,57,5,n1204-2,94,94,,,,,,,,,,,,
378.25,0.25,378.25,0.25,3034,2,85,1,n1194-2,94,94,,,,,,,,,,,,
378.5,0.5,378.5,0.5,3036,4,57,5,n1205-2,94,94,,,,,,,,,,,,
378.5,0.25,378.5,0.25,3036,2,71,1,n1195-2,94,94,,,,,,,,,,,,
378.75,0.25,378.75,0.25,3038,2,83,1,n1196-2,94,94,,,,,,,,,,,,
379.0,0.25,379.0,0.25,3040,2,69,1,n1197-2,94,94,,,,,,,,,,,,
379.0,0.5,379.0,0.5,3040,4,57,5,n1206-2,94,94,,,,,,,,,,,,
379.25,0.25,379.25,0.25,3042,2,81,1,n1198-2,94,94,,,,,,,,,,,,
379.5,0.5,379.5,0.5,3044,4,57,5,n1207-2,94,94,,,,,,,,,,,,
379.5,0.25,379.5,0.25,3044,2,68,1,n1199-2,94,94,,,,,,,,,,,,
379.75,0.25,379.75,0.25,3046,2,80,1,n1200-2,94,94,,,,,,,,,,,,
380.0,0.0,380.0,0.0,3048,0,38,5,n1216-2,95,95,1.0,2/4,,ii65,a,I,ii65,,ii,,,mm7
380.0,0.0,380.0,0.0,3048,0,42,5,n1217-2,95,95,,,,,,,,,,,,
380.0,0.0,380.0,0.0,3048,0,45,5,n1218-2,95,95,,,,,,,,,,,,
380.0,0.5,380.0,0.5,3048,4,50,5,n1219-2,95,95,,,,,,,,,,,,
380.0,0.25,380.0,0.25,3048,2,66,1,n1208-2,95,95,,,,,,,,,,,,
380.25,0.25,380.25,0.25,3050,2,78,1,n1209-2,95,95,,,,,,,,,,,,
380.5,0.25,380.5,0.25,3052,2,71,1,n1210-2,95,95,,,,,,,,,,,,
380.5,0.5,380.5,0.5,3052,4,50,5,n1220-2,95,95,,,,,,,,,,,,
380.75,0.25,380.75,0.25,3054,2,83,1,n1211-2,95,95,,,,,,,,,,,,
381.0,0.5,381.0,0.5,3056,4,52,5,n1224-2,95,95,,,,,,,,,,,,
381.0,0.0,381.0,0.0,3056,0,44,5,n1222-2,95,95,,,,,,,,,,,,
381.0,0.25,381.0,0.25,3056,2,68,1,n1212-2,95,95,,,,,,,,,,,,
381.0,0.0,381.0,0.0,3056,0,40,5,n1221-2,95,95,1.0,2/4,,V,a,I,V,,V,,,M
381.0,0.0,381.0,0.0,3056,0,47,5,n1223-2,95,95,,,,,,,,,,,,
381.25,0.25,381.25,0.25,3058,2,80,1,n1213-2,95,95,,,,,,,,,,,,
381.5,0.5,381.5,0.5,3060,4,52,5,n1225-2,95,95,,,,,,,,,,,,
381.5,0.25,381.5,0.25,3060,2,64,1,n1214-2,95,95,,,,,,,,,,,,
381.75,0.25,381.75,0.25,3062,2,76,1,n1215-2,95,95,,,,,,,,,,,,
382.0,0.0,382.0,0.0,3064,0,45,5,n1234-1,X9,96,,,,,,,,,,,,
382.0,0.0,382.0,0.0,3064,0,49,5,n1235-1,X9,96,,,,,,,,,,,,
382.0,0.0,382.0,0.0,3064,0,52,5,n1236-1,X9,96,,,,,,,,,,,,
382.0,0.5,382.0,0.5,3064,4,57,5,n1237-1,X9,96,,,,,,,,,,,,
382.0,1.0,382.0,1.0,3064,8,69,1,n1229-1,X9,96,,,,,,,,,,,,
382.0,1.0,382.0,1.0,3064,8,81,1,n1230-1,X9,96,,,,,,,,,,,,
382.5,0.5,382.5,0.5,3068,4,57,5,n1238-1,X9,96,,,,,,,,,,,,
383.0,0.5,383.0,0.5,3072,4,57,5,n1239-1,X9,96,8.0,2/4,2.0,I|PAC}{,a,I,I,,I,PAC,}{,M
383.0,1.0,383.0,1.0,3072,8,73,2,n1233-1,X9,96,,,,,,,,,,,,
383.0,0.75,383.0,0.75,3072,6,85,1,n1231-1,X9,96,,,,,,,,,,,,
383.5,0.5,383.5,0.5,3076,4,57,5,n1240-1,X9,96,,,,,,,,,,,,
383.75,0.25,383.75,0.25,3078,2,85,1,n1232-1,X9,96,,,,,,,,,,,,
384.0,1.0,384.0,1.0,3080,8,81,2,n1244-1,97,97,,,,,,,,,,,,
384.0,1.0,384.0,1.0,3080,8,76,2,n1243-1,97,97,,,,,,,,,,,,
384.0,2.0,384.0,2.0,3080,16,85,1,n1241-1,97,97,,,,,,,,,,,,
384.0,1.0,384.0,1.0,3080,8,73,2,n1242-1,97,97,,,,,,,,,,,,
384.0,0.0,384.0,0.0,3080,0,52,5,n1247-1,97,97,,,,,,,,,,,,
384.0,0.0,384.0,0.0,3080,0,49,5,n1246-1,97,97,,,,,,,,,,,,
384.0,0.0,384.0,0.0,3080,0,45,5,n1245-1,97,97,,,,,,,,,,,,
384.0,0.5,384.0,0.5,3080,4,57,5,n1248-1,97,97,,,,,,,,,,,,
384.5,0.5,384.5,0.5,3084,4,57,5,n1249-1,97,97,,,,,,,,,,,,
385.0,0.5,385.0,0.5,3088,4,57,5,n1250-1,97,97,,,,,,,,,,,,
385.5,0.5,385.5,0.5,3092,4,57,5,n1251-1,97,97,,,,,,,,,,,,
386.0,1.0,386.0,1.0,3096,8,81,2,n1255-1,98,98,,,,,,,,,,,,
386.0,1.0,386.0,1.0,3096,8,76,2,n1254-1,98,98,,,,,,,,,,,,
386.0,1.0,386.0,1.0,3096,8,73,2,n1253-1,98,98,,,,,,,,,,,,
386.0,2.0,386.0,2.0,3096,16,85,1,n1252-1,98,98,,,,,,,,,,,,
386.0,0.0,386.0,0.0,3096,0,52,5,n1258-1,98,98,,,,,,,,,,,,
386.0,0.0,386.0,0.0,3096,0,49,5,n1257-1,98,98,,,,,,,,,,,,
386.0,0.0,386.0,0.0,3096,0,45,5,n1256-1,98,98,,,,,,,,,,,,
386.0,0.5,386.0,0.5,3096,4,57,5,n1259-1,98,98,,,,,,,,,,,,
386.5,0.5,386.5,0.5,3100,4,57,5,n1260-1,98,98,,,,,,,,,,,,
387.0,0.5,387.0,0.5,3104,4,57,5,n1261-1,98,98,,,,,,,,,,,,
387.5,0.5,387.5,0.5,3108,4,57,5,n1262-1,98,98,,,,,,,,,,,,
388.0,0.25,388.0,0.25,3112,2,86,1,n1263-1,99,99,,,,,,,,,,,,
388.0,0.5,388.0,0.5,3112,4,57,5,n1274-1,99,99,,,,,,,,,,,,
388.0,0.0,388.0,0.0,3112,0,49,5,n1272-1,99,99,,,,,,,,,,,,
388.0,0.0,388.0,0.0,3112,0,45,5,n1271-1,99,99,,,,,,,,,,,,
388.0,0.0,388.0,0.0,3112,0,52,5,n1273-1,99,99,,,,,,,,,,,,
388.25,0.25,388.25,0.25,3114,2,85,1,n1264-1,99,99,,,,,,,,,,,,
388.5,0.5,388.5,0.5,3116,4,57,5,n1275-1,99,99,,,,,,,,,,,,
388.5,0.25,388.5,0.25,3116,2,83,1,n1265-1,99,99,,,,,,,,,,,,
388.75,0.25,388.75,0.25,3118,2,85,1,n1266-1,99,99,,,,,,,,,,,,
389.0,0.5,389.0,0.5,3120,4,57,5,n1276-1,99,99,,,,,,,,,,,,
389.0,0.25,389.0,0.25,3120,2,86,1,n1267-1,99,99,,,,,,,,,,,,
389.25,0.25,389.25,0.25,3122,2,85,1,n1268-1,99,99,,,,,,,,,,,,
389.5,0.5,389.5,0.5,3124,4,57,5,n1277-1,99,99,,,,,,,,,,,,
389.5,0.25,389.5,0.25,3124,2,83,1,n1269-1,99,99,,,,,,,,,,,,
389.75,0.25,389.75,0.25,3126,2,85,1,n1270-1,99,99,,,,,,,,,,,,
390.0,2.0,390.0,2.0,3128,16,86,1,n1280-1,100,100,,,,,,,,,,,,
390.0,2.0,390.0,2.0,3128,16,78,1,n1278-1,100,100,,,,,,,,,,,,
390.0,0.5,390.0,0.5,3128,4,50,5,n1284-1,100,100,,,,,,,,,,,,
390.0,2.0,390.0,2.0,3128,16,81,1,n1279-1,100,100,,,,,,,,,,,,
390.0,0.0,390.0,0.0,3128,0,42,5,n1282-1,100,100,,,,,,,,,,,,
390.0,0.0,390.0,0.0,3128,0,38,5,n1281-1,100,100,,,,,,,,,,,,
390.0,0.0,390.0,0.0,3128,0,45,5,n1283-1,100,100,,,,,,,,,,,,
390.5,0.5,390.5,0.5,3132,4,50,5,n1285-1,100,100,,,,,,,,,,,,
391.0,0.5,391.0,0.5,3136,4,50,5,n1286-1,100,100,2.0,2/4,,IV,a,I,IV,,IV,,,M
391.5,0.5,391.5,0.5,3140,4,50,5,n1287-1,100,100,,,,,,,,,,,,
392.0,0.5,392.0,0.5,3144,4,81,1,n1290-1,101,101,,,,,,,,,,,,
392.0,0.0,392.0,0.0,3144,0,86,1,n1288-1,101,101,,,,,,,,,,,,
392.0,0.5,392.0,0.5,3144,4,85,1,n1291-1,101,101,,,,,,,,,,,,
392.0,0.5,392.0,0.5,3144,4,76,1,n1289-1,101,101,,,,,,,,,,,,
392.0,0.0,392.0,0.0,3144,0,45,5,n1304-1,101,101,,,,,,,,,,,,
392.0,0.0,392.0,0.0,3144,0,52,5,n1306-1,101,101,,,,,,,,,,,,
392.0,0.0,392.0,0.0,3144,0,49,5,n1305-1,101,101,,,,,,,,,,,,
392.0,0.5,392.0,0.5,3144,4,57,5,n1307-1,101,101,,,,,,,,,,,,
392.5,0.5,392.5,0.5,3148,4,57,5,n1308-1,101,101,,,,,,,,,,,,
392.5,0.5,392.5,0.5,3148,4,76,1,n1293-1,101,101,,,,,,,,,,,,
392.5,0.5,392.5,0.5,3148,4,81,1,n1294-1,101,101,,,,,,,,,,,,
392.5,0.5,392.5,0.5,3148,4,85,1,n1295-1,101,101,,,,,,,,,,,,
392.5,0.0,392.5,0.0,3148,0,86,1,n1292-1,101,101,,,,,,,,,,,,
393.0,0.5,393.0,0.5,3152,4,85,1,n1299-1,101,101,,,,,,,,,,,,
393.0,0.5,393.0,0.5,3152,4,81,1,n1298-1,101,101,,,,,,,,,,,,
393.0,0.0,393.0,0.0,3152,0,86,1,n1296-1,101,101,,,,,,,,,,,,
393.0,0.5,393.0,0.5,3152,4,57,5,n1309-1,101,101,2.0,2/4,,I,a,I,I,,I,,,M
393.0,0.5,393.0,0.5,3152,4,76,1,n1297-1,101,101,,,,,,,,,,,,
393.5,0.5,393.5,0.5,3156,4,57,5,n1310-1,101,101,,,,,,,,,,,,
393.5,0.5,393.5,0.5,3156,4,76,1,n1301-1,101,101,,,,,,,,,,,,
393.5,0.5,393.5,0.5,3156,4,81,1,n1302-1,101,101,,,,,,,,,,,,
393.5,0.5,393.5,0.5,3156,4,85,1,n1303-1,101,101,,,,,,,,,,,,
393.5,0.0,393.5,0.0,3156,0,86,1,n1300-1,101,101,,,,,,,,,,,,
394.0,1.5,394.0,1.5,3160,12,83,1,n1311-1,102,102,,,,,,,,,,,,
394.0,2.0,394.0,2.0,3160,16,80,2,n1314-1,102,102,,,,,,,,,,,,
394.0,0.5,394.0,0.5,3160,4,52,5,n1318-1,102,102,,,,,,,,,,,,
394.0,2.0,394.0,2.0,3160,16,76,2,n1313-1,102,102,,,,,,,,,,,,
394.0,0.0,394.0,0.0,3160,0,44,5,n1316-1,102,102,,,,,,,,,,,,
394.0,0.0,394.0,0.0,3160,0,40,5,n1315-1,102,102,,,,,,,,,,,,
394.0,0.0,394.0,0.0,3160,0,47,5,n1317-1,102,102,,,,,,,,,,,,
394.5,0.5,394.5,0.5,3164,4,52,5,n1319-1,102,102,,,,,,,,,,,,
395.0,0.5,395.0,0.5,3168,4,52,5,n1320-1,102,102,2.0,2/4,,V|HC,a,I,V,,V,HC,,M
395.5,0.5,395.5,0.5,3172,4,52,5,n1321-1,102,102,,,,,,,,,,,,
395.5,0.5,395.5,0.5,3172,4,88,1,n1312-1,102,102,,,,,,,,,,,,
396.0,1.0,396.0,1.0,3176,8,76,2,n1324-1,103,103,,,,,,,,,,,,
396.0,2.0,396.0,2.0,3176,16,85,1,n1322-1,103,103,,,,,,,,,,,,
396.0,1.0,396.0,1.0,3176,8,81,2,n1325-1,103,103,,,,,,,,,,,,
396.0,1.0,396.0,1.0,3176,8,73,2,n1323-1,103,103,,,,,,,,,,,,
396.0,0.5,396.0,0.5,3176,4,57,5,n1329-1,103,103,,,,,,,,,,,,
396.0,0.0,396.0,0.0,3176,0,52,5,n1328-1,103,103,,,,,,,,,,,,
396.0,0.0,396.0,0.0,3176,0,49,5,n1327-1,103,103,,,,,,,,,,,,
396.0,0.0,396.0,0.0,3176,0,45,5,n1326-1,103,103,,,,,,,,,,,,
396.5,0.5,396.5,0.5,3180,4,57,5,n1330-1,103,103,,,,,,,,,,,,
397.0,0.5,397.0,0.5,3184,4,57,5,n1331-1,103,103,6.0,2/4,,I,a,I,I,,I,,,M
397.5,0.5,397.5,0.5,3188,4,57,5,n1332-1,103,103,,,,,,,,,,,,
398.0,2.0,398.0,2.0,3192,16,85,1,n1333-1,104,104,,,,,,,,,,,,
398.0,1.0,398.0,1.0,3192,8,81,2,n1336-1,104,104,,,,,,,,,,,,
398.0,1.0,398.0,1.0,3192,8,76,2,n1335-1,104,104,,,,,,,,,,,,
398.0,1.0,398.0,1.0,3192,8,73,2,n1334-1,104,104,,,,,,,,,,,,
398.0,0.5,398.0,0.5,3192,4,57,5,n1340-1,104,104,,,,,,,,,,,,
398.0,0.0,398.0,0.0,3192,0,52,5,n1339-1,104,104,,,,,,,,,,,,
398.0,0.0,398.0,0.0,3192,0,49,5,n1338-1,104,104,,,,,,,,,,,,
398.0,0.0,398.0,0.0,3192,0,45,5,n1337-1,104,104,,,,,,,,,,,,
398.5,0.5,398.5,0.5,3196,4,57,5,n1341-1,104,104,,,,,,,,,,,,
399.0,0.5,399.0,0.5,3200,4,57,5,n1342-1,104,104,,,,,,,,,,,,
399.5,0.5,399.5,0.5,3204,4,57,5,n1343-1,104,104,,,,,,,,,,,,
400.0,0.25,400.0,0.25,3208,2,86,1,n1344-1,105,105,,,,,,,,,,,,
400.0,0.5,400.0,0.5,3208,4,57,5,n1355-1,105,105,,,,,,,,,,,,
400.0,0.0,400.0,0.0,3208,0,45,5,n1352-1,105,105,,,,,,,,,,,,
400.0,0.0,400.0,0.0,3208,0,49,5,n1353-1,105,105,,,,,,,,,,,,
400.0,0.0,400.0,0.0,3208,0,52,5,n1354-1,105,105,,,,,,,,,,,,
400.25,0.25,400.25,0.25,3210,2,85,1,n1345-1,105,105,,,,,,,,,,,,
400.5,0.5,400.5,0.5,3212,4,57,5,n1356-1,105,105,,,,,,,,,,,,
400.5,0.25,400.5,0.25,3212,2,83,1,n1346-1,105,105,,,,,,,,,,,,
400.75,0.25,400.75,0.25,3214,2,85,1,n1347-1,105,105,,,,,,,,,,,,
401.0,0.5,401.0,0.5,3216,4,57,5,n1357-1,105,105,,,,,,,,,,,,
401.0,0.25,401.0,0.25,3216,2,86,1,n1348-1,105,105,,,,,,,,,,,,
401.25,0.25,401.25,0.25,3218,2,85,1,n1349-1,105,105,,,,,,,,,,,,
401.5,0.5,401.5,0.5,3220,4,57,5,n1358-1,105,105,,,,,,,,,,,,
401.5,0.25,401.5,0.25,3220,2,83,1,n1350-1,105,105,,,,,,,,,,,,
401.75,0.25,401.75,0.25,3222,2,85,1,n1351-1,105,105,,,,,,,,,,,,
402.0,2.0,402.0,2.0,3224,16,86,1,n1361-1,106,106,,,,,,,,,,,,
402.0,2.0,402.0,2.0,3224,16,78,1,n1359-1,106,106,,,,,,,,,,,,
402.0,0.5,402.0,0.5,3224,4,50,5,n1365-1,106,106,,,,,,,,,,,,
402.0,2.0,402.0,2.0,3224,16,81,1,n1360-1,106,106,,,,,,,,,,,,
402.0,0.0,402.0,0.0,3224,0,42,5,n1363-1,106,106,,,,,,,,,,,,
402.0,0.0,402.0,0.0,3224,0,38,5,n1362-1,106,106,,,,,,,,,,,,
402.0,0.0,402.0,0.0,3224,0,45,5,n1364-1,106,106,,,,,,,,,,,,
402.5,0.5,402.5,0.5,3228,4,50,5,n1366-1,106,106,,,,,,,,,,,,
403.0,0.5,403.0,0.5,3232,4,50,5,n1367-1,106,106,2.0,2/4,,IV,a,I,IV,,IV,,,M
403.5,0.5,403.5,0.5,3236,4,50,5,n1368-1,106,106,,,,,,,,,,,,
404.0,0.0,404.0,0.0,3240,0,86,1,n1369-1,107,107,,,,,,,,,,,,
404.0,2.0,404.0,2.0,3240,16,85,1,n1372-1,107,107,,,,,,,,,,,,
404.0,2.0,404.0,2.0,3240,16,81,1,n1371-1,107,107,,,,,,,,,,,,
404.0,2.0,404.0,2.0,3240,16,76,1,n1370-1,107,107,,,,,,,,,,,,
404.0,0.5,404.0,0.5,3240,4,57,5,n1376-1,107,107,,,,,,,,,,,,
404.0,0.0,404.0,0.0,3240,0,49,5,n1374-1,107,107,,,,,,,,,,,,
404.0,0.0,404.0,0.0,3240,0,45,5,n1373-1,107,107,,,,,,,,,,,,
404.0,0.0,404.0,0.0,3240,0,52,5,n1375-1,107,107,,,,,,,,,,,,
404.5,0.5,404.5,0.5,3244,4,57,5,n1377-1,107,107,,,,,,,,,,,,
405.0,0.5,405.0,0.5,3248,4,57,5,n1378-1,107,107,2.0,2/4,,I,a,I,I,,I,,,M
405.5,0.5,405.5,0.5,3252,4,57,5,n1379-1,107,107,,,,,,,,,,,,
406.0,0.5,406.0,0.5,3256,4,80,1,n1382-1,108,108,,,,,,,,,,,,
406.0,0.5,406.0,0.5,3256,4,83,1,n1383-1,108,108,,,,,,,,,,,,
406.0,0.5,406.0,0.5,3256,4,76,1,n1381-1,108,108,,,,,,,,,,,,
406.0,0.0,406.0,0.0,3256,0,85,1,n1380-1,108,108,,,,,,,,,,,,
406.0,0.0,406.0,0.0,3256,0,47,5,n1398-1,108,108,,,,,,,,,,,,
406.0,0.0,406.0,0.0,3256,0,44,5,n1397-1,108,108,,,,,,,,,,,,
406.0,0.0,406.0,0.0,3256,0,40,5,n1396-1,108,108,,,,,,,,,,,,
406.0,0.5,406.0,0.5,3256,4,52,5,n1399-1,108,108,,,,,,,,,,,,
406.5,0.0,406.5,0.0,3260,0,85,1,n1384-1,108,108,,,,,,,,,,,,
406.5,0.5,406.5,0.5,3260,4,83,1,n1387-1,108,108,,,,,,,,,,,,
406.5,0.5,406.5,0.5,3260,4,52,5,n1400-1,108,108,,,,,,,,,,,,
406.5,0.5,406.5,0.5,3260,4,76,1,n1385-1,108,108,,,,,,,,,,,,
406.5,0.5,406.5,0.5,3260,4,80,1,n1386-1,108,108,,,,,,,,,,,,
407.0,0.5,407.0,0.5,3264,4,52,5,n1401-1,108,108,2.0,2/4,,V,a,I,V,,V,,,M
407.0,0.5,407.0,0.5,3264,4,76,1,n1389-1,108,108,,,,,,,,,,,,
407.0,0.5,407.0,0.5,3264,4,80,1,n1390-1,108,108,,,,,,,,,,,,
407.0,0.5,407.0,0.5,3264,4,83,1,n1391-1,108,108,,,,,,,,,,,,
407.0,0.0,407.0,0.0,3264,0,85,1,n1388-1,108,108,,,,,,,,,,,,
407.5,0.0,407.5,0.0,3268,0,85,1,n1392-1,108,108,,,,,,,,,,,,
407.5,0.5,407.5,0.5,3268,4,83,1,n1395-1,108,108,,,,,,,,,,,,
407.5,0.5,407.5,0.5,3268,4,80,1,n1394-1,108,108,,,,,,,,,,,,
407.5,0.5,407.5,0.5,3268,4,76,1,n1393-1,108,108,,,,,,,,,,,,
407.5,0.5,407.5,0.5,3268,4,52,5,n1402-1,108,108,,,,,,,,,,,,
